a,b,c,d,e,f,g
0.11747747747747747,0.037887464372148655,0.01934533122030338,0.03294813197824679,0.9739581678286721,0.9727143022981423,0.9504725544673269
0.11783783783783784,0.03856921768657602,0.019750805304973303,0.03355399936766414,0.9738740505140371,0.9725941189833269,0.9498555268524234
0.1181981981981982,0.03926166618680642,0.02016378488710036,0.03417141283049473,0.9737875179896547,0.9724705757196681,0.9492240842980566
0.11855855855855855,0.03996497941110487,0.020584409664437954,0.034800640175996225,0.9736985068854398,0.9723435851547938,0.9485778536988956
0.11891891891891893,0.04067933028996609,0.021012822571077717,0.03544195698299208,0.9736069522088909,0.9722130576374217,0.9479164502527304
0.11927927927927928,0.0414048952308881,0.02144916987378821,0.03609564685118415,0.9735127872996522,0.9720789011492263,0.9472394770220209
0.11963963963963964,0.04214185420538072,0.021893601271572347,0.036762001660361754,0.9734159437831102,0.9719410212337151,0.9465465244740093
0.12,0.042890390838222436,0.02234626999852416,0.03744132183713502,0.9733163515223642,0.9717993209227468,0.9458371700040493
0.12036036036036037,0.043650692499093625,0.022807332930099244,0.03813391662956778,0.9732139385682401,0.9716537006606454,0.9451109774373753
0.12072072072072072,0.044422950396511944,0.023276950692890368,0.03884049439392633,0.9731086311085089,0.9715040582257031,0.9443664401651708
0.12108108108108108,0.04520735967427987,0.02375528777807767,0.03956061583700138,0.9730003534143279,0.9713502886484677,0.9436051577827959
0.12144144144144144,0.04600411951032459,0.024242512658608113,0.04029499580562603,0.9728890277859641,0.9711922841273671,0.9428256397479184
0.1218018018018018,0.046813433218117345,0.024738797910239377,0.041043981743269335,0.972774574496033,0.9710299339418889,0.9420273900687122
0.12216216216216216,0.047635508350610534,0.02524432033661284,0.04180793140675824,0.9726569117312935,0.9708631243612951,0.9412098963500215
0.12252252252252252,0.04847055680682463,0.025759261098420316,0.04258721318853795,0.9725359555322632,0.9706917385514946,0.9403726291534478
0.12288288288288288,0.0493187949410883,0.026283805846809102,0.043382206446694827,0.9724116197307973,0.970515656477689,0.9395150413302134
0.12324324324324325,0.05018044367492632,0.026818144861157103,0.044193301842591445,0.9722838158860594,0.9703347548038469,0.9386365673256097
0.1236036036036036,0.0510557286117618,0.027362473191360103,0.04502090168589557,0.9721524532176429,0.9701489067887016,0.9377366224539008
0.12396396396396396,0.051944880154337576,0.027916990804738022,0.04586542028673913,0.9720174385369382,0.9699579821772266,0.936814602142421
0.12432432432432433,0.0528481336249349,0.028481902737663205,0.046727284314667404,0.9718786761763204,0.9697618470895238,0.9358698811436499
0.12468468468468469,0.05376572938849746,0.029057419252140903,0.04760693316396838,0.9717360679153104,0.9695603639039412,0.9349018127139699
0.12504504504504504,0.054697912978517484,0.029643755997311123,0.04850481932489284,0.9715895129052103,0.969353391137973,0.9339097277577844
0.1254054054054054,0.05564493522588595,0.030241134176190326,0.049421408760177914,0.9714389075903478,0.9691407833228185,0.9328929339356722
0.12576576576576576,0.056607052390611076,0.030849780717576356,0.050357181286193396,0.9712841456269689,0.9689223908750624,0.9318507147351851
0.12612612612612611,0.057584526296409984,0.0314699284534569,0.0513126309579138,0.9711251177999769,0.9686980599622659,0.9307823285028982
0.1264864864864865,0.058577624468288333,0.03210181630180319,0.05228826645679481,0.9709617119355225,0.9684676323652834,0.9296870074363126
0.12684684684684686,0.05958662027291252,0.03274568945510885,0.053284611480503216,0.9707938128122932,0.9682309453337246,0.928563956534148
0.1272072072072072,0.06061179306196019,0.03340179957458157,0.054302205133293445,0.9706213020685805,0.9679878314378163,0.9274123525036148
0.12756756756756757,0.06165342831827745,0.03407040499022857,0.05534160231566487,0.9704440581068565,0.9677381184137159,0.9262313426231931
0.12792792792792793,0.06271181780489465,0.0347517709068261,0.056403374111754036,0.9702619559948449,0.967481629004356,0.925020043559494
0.12828828828828828,0.06378725971680185,0.03544616961600036,0.057488108172722256,0.9700748673632329,0.9672181807929432,0.9237775401367525
0.12864864864864864,0.06488005883542296,0.03615388071430508,0.05859640909418461,0.9698826603006332,0.9669475860321621,0.9225028840575554
0.129009009009009,0.0659905266857869,0.036875191327501035,0.05972889878549924,0.9696851992437154,0.9666696514664168,0.921195092573414
0.12936936936936938,0.06711898169616186,0.03761039634109119,0.06088621682848627,0.9694823448652247,0.9663841781474054,0.9198531471038376
0.12972972972972974,0.06826574936016594,0.03835979863699692,0.062069020822869754,0.9692739539571507,0.9660909612436606,0.9184759918026504
0.1300900900900901,0.06943116240120092,0.03912370933652294,0.06327798671546311,0.9690598793103493,0.9657897898434882,0.9170625320702939
0.13045045045045045,0.07061556093899062,0.03990244804958584,0.06451380910978398,0.9688399695904342,0.9654804467496738,0.9156116330110484
0.1308108108108108,0.07181929265810197,0.04069634312999183,0.06577720155247252,0.9686140692091414,0.9651627082692633,0.9141221178341126
0.13117117117117116,0.07304271297820818,0.04150573193698074,0.06706889679252075,0.9683820181917717,0.964836343993386,0.9125927661976753
0.13153153153153152,0.07428618522589112,0.04233096110262884,0.06838964700894636,0.968143652040574,0.9645011165714346,0.9110223124952354
0.1318918918918919,0.07555008080767589,0.0431723868051535,0.06974022400214852,0.9678988015930543,0.964156781476694,0.9094094440835936
0.13225225225225226,0.07683477938408109,0.044030375047880856,0.0711214193437555,0.9676472928759098,0.9638030867640481,0.9077527994521846
0.13261261261261262,0.07814066904412183,0.04490530194359443,0.07253404447934715,0.9673889469551185,0.9634397728192687,0.9060509663335767
0.13297297297297297,0.0794681464801754,0.045797554003955326,0.0739789307779633,0.9671235797801568,0.9630665721009637,0.9043024797553021
0.13333333333333333,0.0808176171624977,0.04670752843374744,0.07545692952184262,0.9668510020242063,0.9626832088727523,0.9025058200334362
0.1336936936936937,0.0821894955132547,0.047635633429352606,0.07696891182934794,0.9665710189182382,0.9622893989280934,0.9006594107086907
0.13405405405405404,0.08358420507897925,0.048582288481093285,0.07851576850353319,0.9662834300816838,0.961884849305169,0.8987616164261638
0.1344144144144144,0.08500217870141641,0.049547924678756704,0.08009840979830787,0.9659880293469665,0.9614692579937957,0.8968107407602988
0.13477477477477479,0.08644385868578902,0.0505329850195984,0.08171776509364917,0.9656846045787615,0.9610423136327653,0.89480502398708
0.13513513513513514,0.08790969696576853,0.05153792471817276,0.0833747824708146,0.9653729374883655,0.9606036951989619,0.8927426408060015
0.1354954954954955,0.08940015526448872,0.052563211516878164,0.08507042817803083,0.9650528034420476,0.9601530716861266,0.8906216980149013
0.13585585585585586,0.09091570525030473,0.053609325996282015,0.08680568597666694,0.9647239712657897,0.9596901017764703,0.8884402321413789
0.1362162162162162,0.09245682868702962,0.054676761884138524,0.08858155635747564,0.9643862030417878,0.9592144335013184,0.8861962070352101
0.13657657657657657,0.09402401757661402,0.055766026361520706,0.0903990556161025,0.964039253902486,0.9587257038945874,0.8838875114268852
0.13693693693693693,0.09561777429402817,0.05687764036487,0.09225921477673214,0.9636828718167503,0.9582235386359778,0.8815119564582128
0.1372972972972973,0.09723861171225542,0.05801213888196142,0.09416307835247707,0.9633167973725423,0.9577075516874409,0.8790672731918485
0.13765765765765767,0.09888705331645727,0.05917007124018058,0.09611170293093876,0.9629407635531404,0.9571773449199317,0.8765511101075093
0.13801801801801802,0.10056363330553672,0.06035200138481646,0.09810615557328847,0.9625544955087818,0.9566325077327036,0.8739610305937331
0.13837837837837838,0.10226889667950133,0.061558508145107604,0.10014751201524472,0.9621577103223711,0.9560726166657212,0.8712945104451463
0.13873873873873874,0.10400339931065856,0.06279018548539399,0.10223685465847303,0.9617501167713451,0.9554972350049581,0.8685489353765149
0.1390990990990991,0.10576770799664606,0.06404764273862322,0.10437527034125632,0.9613314150841723,0.9549059123809114,0.8657215985661146
0.13945945945945945,0.10756240049331421,0.06533150481886241,0.10656384787770468,0.9609012966921289,0.954298184362544,0.8628096982426108
0.1398198198198198,0.10938806552486373,0.0666424124093124,0.10880367535541734,0.9604594439770712,0.9536735720469992,0.8598103353312371
0.1401801801801802,0.11124530276851831,0.06798102212247435,0.11109583718229427,0.9600055300165139,0.9530315816437281,0.8567205111769443
0.14054054054054055,0.11313472281179394,0.069348006627405,0.11344141087416146,0.9595392183225036,0.952371704059129,0.853537125364393
0.1409009009009009,0.11505694707801453,0.07074405474035167,0.11584146357603685,0.9590601625810009,0.9516934144784306,0.8502569736569802
0.14126126126126126,0.11701260771854073,0.07216987147149835,0.11829704831116356,0.9585680063851605,0.9509961719493757,0.8468767460799828
0.14162162162162162,0.1190023474665623,0.07362617803451699,0.12080919995343381,0.9580623829706679,0.9502794189655142,0.8433930251760078
0.14198198198198198,0.12102681945023759,0.07511371177784071,0.12337893091817252,0.9575429149469317,0.9495425810606197,0.8398022844680182
0.14234234234234233,0.12308668696033881,0.07663322608968809,0.12600722658591879,0.9570092140296429,0.9487850664005094,0.8361008871437925
0.14270270270270272,0.12518262316869544,0.07818549021192557,0.12869504041272165,0.9564608807730905,0.9480062653910422,0.8322850850711914
0.14306306306306307,0.1273153107926977,0.07977128899019612,0.13144328880797299,0.9558975043049883,0.9472055502951348,0.8283510180793077
0.14342342342342343,0.1294854417010669,0.0813911977192904,0.13425284570523852,0.9553186620644347,0.9463816065873564,0.8242947136737722
0.1437837837837838,0.1316937164566077,0.08304642646706496,0.1371245368788328,0.9547239195425864,0.9455350810571961,0.8201120871828065
0.14414414414414414,0.13394084378957208,0.08473762845952157,0.14005913399720926,0.9541128300302755,0.9446646453650815,0.8157989424316874
0.1445045045045045,0.13622753999710388,0.08646564619511553,0.14305734842304604,0.9534849343723951,0.9437695957699612,0.8113509730304178
0.14486486486486486,0.13855452826251854,0.0882313350945238,0.14611982476803942,0.9528397607303847,0.9428492087730904,0.8067637643779726
0.1452252252252252,0.14092253788811465,0.09003556262835768,0.14924713421003816,0.9521768243574815,0.9419027408796132,0.8020327965054219
0.1455855855855856,0.1433323034363936,0.09187920730813603,0.15243976757957767,0.951495627383812,0.9409294283991545,0.7971534479003903
0.14594594594594595,0.1457845637714645,0.0937631575301057,0.15569812821984613,0.950795658620004,0.9399284872905479,0.7921210004864472
0.1463063063063063,0.14828006099608063,0.0956883102613577,0.15902252462293365,0.9500763933753735,0.9388991130561392,0.7869306459547656
0.14666666666666667,0.15081953927586855,0.09765556955766619,0.16241316283980853,0.9493372932971542,0.9378404806913067,0.7815774936883825
0.14702702702702702,0.15340374354492356,0.09966584490257449,0.16587013865727762,0.948577806234628,0.9367517446951885,0.7760565805585689
0.14738738738738738,0.15603341808583038,0.10172004935753476,0.1693934295289374,0.9477973661250118,0.9356320391486874,0.770362882923188
0.14774774774774774,0.15870930497704244,0.10381909751334896,0.1729828862401449,0.9469953929125376,0.9344804778660819,0.764491331213758
0.14810810810810812,0.1614321424013015,0.10596390323383682,0.17663822427935139,0.9461712924982293,0.9332961546265663,0.7584368275624689
0.14846846846846848,0.16420266280906634,0.10815537718355449,0.18035901488005648,0.9453244567244445,0.9320781434921428,0.752194266993077
0.14882882882882884,0.16701844094822352,0.11039442413257303,0.18414467568968623,0.9444539713627287,0.9308254992181217,0.745758562780013
0.1491891891891892,0.16988627120477476,0.11268194003278845,0.18799446101461348,0.9435597854905579,0.9295372577623815,0.7391246766674233
0.14954954954954955,0.17280391236502282,0.11501880886203063,0.19190745158530334,0.9426409572035206,0.9282124368991869,0.7322876547324594
0.1499099099099099,0.1757720516983977,0.11740589923437793,0.19588254378342043,0.9416968229682952,0.9268500369429462,0.7252426697722993
0.15027027027027026,0.17879135917084546,0.1198440607775718,0.19991843827536862,0.9407267058076625,0.9254490415867046,0.7179850711872859
0.15063063063063062,0.181862484636794,0.12233412028130192,0.20401362800601036,0.9397299155848533,0.9240084188594149,0.710510443417325
0.150990990990991,0.1849860548606864,0.12487687762337621,0.20816638552483396,0.9387057493519128,0.9225271222051031,0.7028146740551793
0.15135135135135136,0.18816267036925713,0.12747310148440982,0.21237474965153713,0.9376534917661068,0.9210040916859417,0.694894032777331
0.15171171171171172,0.1913929021375393,0.13012352486564333,0.2166365115045015,0.9365724155782145,0.9194382553099425,0.6867452623546019
0.15207207207207207,0.19467728811365267,0.13282884042879953,0.22094920006499139,0.9354617821963661,0.9178285304824834,0.6783656825396861
0.15243243243243243,0.19801632958975626,0.13558969568147153,0.22531006739825546,0.9343208423286956,0.9161738255792152,0.6697533080804738
0.1527927927927928,0.20141048742908932,0.13840668803634404,0.22971607389916202,0.9331488367077314,0.9144730416359923,0.6609069811982871
0.15315315315315314,0.20486017816182794,0.14128035977748307,0.2341638739906435,0.9319449968988935,0.9127250741495078,0.6518265187638672
0.1535135135135135,0.20836576996549655,0.14421119297193774,0.23864980289666837,0.9307085461948549,0.9109288149800578,0.6425128736249921
0.15387387387387388,0.21192757854887723,0.14719960436980278,0.24316986530147494,0.9294387005968117,0.9090831543456632,0.6329683086568584
0.15423423423423424,0.21554586296175043,0.15024594034063402,0.24771972692032249,0.9281346698828281,0.907186982894347,0.6231965809409851
0.1545945945945946,0.2192208213562983,0.15335047189847795,0.25229471022772104,0.9267956587624724,0.9052391938390509,0.6132031320372967
0.15495495495495495,0.22295258672956897,0.15651338987166216,0.2568897957983406,0.9254208681158866,0.9032386851373007,0.6029952786107093
0.1553153153153153,0.22674122267999994,0.15973480027671738,0.26149963088541944,0.9240094963142288,0.9011843616954891,0.5925823957696217
0.15567567567567567,0.23058671921450932,0.16301471995819058,0.2661185469316622,0.922560740617129,0.8990751375755839,0.5819760836113304
0.15603603603603602,0.2344889886460276,0.16635307255751042,0.2707405878505818,0.9210737986414292,0.8969099381802096,0.5711903046951403
0.1563963963963964,0.23844786162446963,0.16974968487434786,0.2753595502301027,0.9195478698940324,0.8946877023905317,0.5602414812564123
0.15675675675675677,0.24246308334691546,0.1732042836829095,0.2799690370358221,0.9179821573601396,0.892407384630231,0.5491485358084556
0.15711711711711712,0.24653430999507456,0.1767164930632617,0.28456252495068135,0.9163758691366835,0.8900679568281511,0.5379328632255324
0.15747747747747748,0.25066110544984777,0.18028583230399053,0.2891334451029417,0.9147282200991923,0.8876684102520224,0.5266182214496145
0.15783783783783784,0.2548429383338424,0.1839117144272879,0.29367527571073093,0.9130384335889131,0.8852077571860402,0.5152305319722017
0.1581981981981982,0.2590791794329687,0.18759344538089445,0.29818164400880315,0.9113057431055167,0.8826850324260287,0.5037975859902085
0.15855855855855855,0.2633690995475765,0.1913302239333437,0.3026464336473296,0.9095293939895965,0.8800992945674836,0.4923486584687674
0.1589189189189189,0.2677118678219897,0.19512114229972696,0.30706389274493584,0.907708645077919,0.8774496270639879,0.48091403964655244
0.1592792792792793,0.2721065505986195,0.1989651875149779,0.31142873711035546,0.9058427703136052,0.8747351390361611,0.4695245009879789
0.15963963963963965,0.27655211083907405,0.20286124356059507,0.3157362429638034,0.9039310602927229,0.8719549658146801,0.4582107192435423
0.16,0.2810474081498208,0.20680809423915325,0.31998232387722736,0.901972823728491,0.869108269204565,0.4470026871193944
0.16036036036036036,0.2855911994440246,0.21080442677912134,0.3241635876105872,0.8999673888141757,0.8661942374620721,0.43592914126969196
0.16072072072072072,0.29018214026417855,0.21484883614075106,0.32827736995219897,0.897914104466247,0.8632120849799325,0.42501703747450004
0.16108108108108107,0.29481878678228446,0.21893982998246536,0.3323217443951963,0.8958123414298976,0.8601610516812661,0.4142910990092411
0.16144144144144143,0.2994995984855739,0.22307583423655256,0.3362955082718132,0.8936614932302762,0.8570404021270878,0.40377345789488994
0.16180180180180181,0.3042229415464679,0.2272551992333863,0.3401981475927419,0.8914609769540922,0.8538494243468568,0.3934834008614168
0.16216216216216217,0.3089870928656283,0.23147620630504662,0.3440297841130312,0.8892102338481973,0.8505874284059695,0.3834372235523289
0.16252252252252253,0.3137902447669964,0.23573707479242756,0.34779110895467424,0.8869087297238141,0.8472537447280568,0.37364818879193223
0.16288288288288288,0.31863051031371753,0.240035969374735,0.35148330742945033,0.8845559551575359,0.843847722193704,0.36412657844264507
0.16324324324324324,0.323505929204157,0.24437100763689465,0.35510797956936335,0.8821514254829455,0.8403687260404091,0.3548798239764377
0.1636036036036036,0.32841447419808634,0.24874026778879096,0.358667060384981,0.8796946805694708,0.8368161355912349,0.34591269849913336
0.16396396396396395,0.3333540580147363,0.25314179645044765,0.3621627431580383,0.8771852843881591,0.8331893418418025,0.3372275524309545
0.1643243243243243,0.33832254063707573,0.25757361641914345,0.36559740825709164,0.8746228243669824,0.8294877449367752,0.32882457599874526
0.1646846846846847,0.3433177369505473,0.26203373433791205,0.36897355914824104,0.8720069105412853,0.8257107515679499,0.32070207368148734
0.16504504504504505,0.3483374246397297,0.2665201481897221,0.37229376653244395,0.8693371745078555,0.8218577723265383,0.3128567383225899
0.1654054054054054,0.3533793522631442,0.2710308545476383,0.37556062092203607,0.8666132681937351,0.8179282190421455,0.30528391539268934
0.16576576576576577,0.3584412474247123,0.2755638555182504,0.37877669349017634,0.863834862453374,0.8139215021404281,0.2979778505647818
0.16612612612612612,0.36352082496029875,0.28011716532330777,0.3819445046862961,0.8610016455097758,0.8098370280506306,0.29093191615793007
0.16648648648648648,0.3686157950591638,0.28468881647263444,0.38506649989338126,0.8581133212571779,0.8056741966929492,0.2841388140163169
0.16684684684684684,0.37372387124313494,0.2892768654896487,0.3881450312884614,0.8551696074440953,0.8014323990747484,0.27759075397325045
0.16720720720720722,0.37884277813052447,0.29387939815949743,0.39118234906407867,0.8521702337566903,0.7971110150216225,0.2712795591708981
0.16756756756756758,0.3839702589173406,0.2984945342770423,0.3941805729094223,0.8491149398229123,0.7927094110719173,0.2651970430581222
0.16792792792792793,0.38910408251478473,0.30312043188099136,0.3971417276867688,0.8460034731582208,0.7882269385559384,0.2593346288036379
0.1682882882882883,0.394242050289333,0.30775529096650245,0.4000677013629156,0.8428355870733912,0.7836629318853083,0.25368393146122536
0.16864864864864865,0.3993820023595411,0.31239735667581864,0.40296026576794547,0.8396110385645454,0.7790167070739786,0.24823658670437027
0.169009009009009,0.40452182341195136,0.3170449219721686,0.40582107492876324,0.8363295862046618,0.7742875605126638,0.2429843592507961
0.16936936936936936,0.40965944800683957,0.3216963298073307,0.4086516687482259,0.8329909880547501,0.7694747680178529,0.23791918935690248
0.16972972972972972,0.41479286535282234,0.32634997479758193,0.41145347762435464,0.8295949996117067,0.7645775841766904,0.23303322836732965
0.1700900900900901,0.419920123537463,0.3310043044262996,0.41422782770162453,0.8261413718082419,0.7595952420094837,0.22831886504894966
0.17045045045045046,0.4250393332085831,0.3356578197943211,0.4169759465146129,0.8226298490789608,0.7545269529723798,0.22376874416430792
0.17081081081081081,0.4301486707082063,0.3403090759412134,0.41969896881997704,0.8190601675048398,0.7493719073243352,0.21937577880032216
0.17117117117117117,0.4352463806674539,0.3449566817620601,0.422397942483599,0.8154320530469344,0.7441292748842335,0.21513315738990657
0.17153153153153153,0.44033077807651944,0.34959929954516566,0.4250738342998649,0.811745219878403,0.738798206206587,0.2110343465830177
0.17189189189189188,0.4454002498488096,0.3542356441563895,0.4277275356646576,0.8079993688225746,0.7333778342070985,0.20707309075116154
0.17225225225225224,0.45045325590253066,0.3588644818956471,0.43035986804249504,0.8041941859033975,0.727867276272937,0.2032434088473983
0.17261261261261263,0.4554883297865691,0.3634846290505707,0.43297158818771475,0.8003293410125403,0.7222656368965377,0.19953958921723705
0.17297297297297298,0.46050407887966816,0.3680949501714581,0.4355633930944049,0.796404486698622,0.7165720108763967,0.1959561828543101
0.17333333333333334,0.4654991841945435,0.37269435609056345,0.43813592466247375,0.7924192570795773,0.7107854871333114,0.19248799548386256
0.1736936936936937,0.470472399819143,0.3772818017075433,0.4406897740666373,0.7883732668815844,0.7049051531961382,0.189130078956041
0.17405405405405405,0.4754225520282055,0.38185628356367446,0.4432254858503441,0.7842661106056298,0.6989301004052498,0.1858777218374899
0.1744144144144144,0.4803485380982061,0.38641683721129083,0.44574356172252494,0.7800973618230502,0.6928594299701446,0.18272643993818258
0.17477477477477477,0.4852493248583604,0.3909625344272622,0.4482444640882304,0.7758665726009932,0.6866922597838906,0.1796719665525253
0.17513513513513512,0.49012394700949496,0.39549248024664946,0.4507286193162258,0.7715732730588205,0.6804277322970111,0.1767102427118378
0.1754954954954955,0.49497150524139055,0.40000580986184464,0.4531964207583082,0.7672169710566827,0.6740650233752896,0.17383740752876448
0.17585585585585586,0.4997911641777372,0.4045016853903566,0.45564823153447503,0.7627971520178016,0.6676033522997445,0.1710497887161795
0.17621621621621622,0.504582150176134,0.4089792925274388,0.458084387098423,0.758313278886677,0.6610419929995686,0.16834389334282843
0.17657657657657658,0.5093437490087503,0.41343783709779497,0.4605051975978424,0.7537647922259696,0.6543802866251693,0.16571639887144174
0.17693693693693693,0.5140753034472699,0.41787654152086817,0.4629109500437124,0.7491511104560653,0.6476176555736688,0.16316414451164646
0.1772972972972973,0.5187762107737904,0.42229464120509264,0.46530191030232104,0.7444716302419573,0.6407536190825587,0.1606841229092722
0.17765765765765765,0.5234459202372845,0.42669138088792485,0.467678324923183,0.7397257270337502,0.633787810508591,0.15827347218498453
0.17801801801801803,0.5280839304732414,0.43106601094053365,0.4700404228153242,0.7349127557682444,0.6267199964074356,0.15592946832840748
0.1783783783783784,0.5326897869021446,0.4354177836589184,0.4723884167837253,0.7300320517407721,0.6195500975241239,0.1536495179484888
0.17873873873873874,0.5372630791205552,0.4397459495668531,0.47472250493696144,0.7250829316581523,0.6122782117939823,0.15143115137673638
0.1790990990990991,0.541803438296766,0.4440497537606387,0.47704287197635115,0.7200646948855678,0.60490463943706,0.14927201611675034
0.17945945945945946,0.546310534581262,0.4483284323311457,0.47934969037621217,0.7149766249024228,0.5974299102047129,0.1471698706311095
0.17981981981981981,0.5507840745406916,0.45258120890513764,0.4816431214641158,0.7098179909842458,0.5898548128030685,0.1451225784549101
0.18018018018018017,0.5552237986225117,0.45680729134330184,0.48392331640937464,0.7045880501305342,0.5821804265558163,0.14312810262405437
0.18054054054054053,0.5596294786578908,0.4610058687246018,0.4861904171273599,0.6992860492503024,0.5744081547354797,0.14118450040556568
0.1809009009009009,0.564000915397351,0.46517610850597224,0.48844455710665197,0.6939112276929447,0.5665397606296538,0.13928991831673915
0.18126126126126127,0.5683379361075773,0.46931715416988695,0.4906858621654641,0.6884628200004529,0.558577404491529,0.13744258741972615
0.18162162162162163,0.5726403921993702,0.47342812327182693,0.4929144511432689,0.6829400591118541,0.5505236822150247,0.13564081887811874
0.18198198198198198,0.5769081569124915,0.4775081060541157,0.49513043653305905,0.6773421799087812,0.5423816647828072,0.13388299976228638
0.18234234234234234,0.581141123048986,0.4815561647210155,0.4973339250592385,0.6716684231987704,0.5341549379361505,0.13216758909044857
0.1827027027027027,0.5853392007570014,0.48557133348903253,0.4995250182057141,0.6659180401697041,0.5258476412720129,0.13049311409283315
0.18306306306306305,0.589502315365096,0.48955261953139123,0.5017038126983878,0.660090297362613,0.517464505791978,0.12885816668670882
0.1834234234234234,0.5936304052667388,0.4934990049369048,0.5038704009458843,0.6541844822141022,0.5090108887373582,0.1272614001505211
0.1837837837837838,0.5977234198545293,0.49740944979953183,0.5060248714420427,0.6481999092239694,0.5004928043544699,0.12570152598586748
0.18414414414414415,0.6017813175035914,0.5012828965444833,0.5081673091333799,0.642135926808046,0.49191694905346,0.12417731095656372
0.1845045045045045,0.605804063603769,0.5051182755781527,0.5102977957544939,0.6359919249002228,0.48329071927107037,0.12268757429455562
0.18486486486486486,0.6097916286404413,0.5089145123213935,0.5124164101340897,0.6297673433718693,0.4746222202374728,0.12123118506297122
0.18522522522522522,0.6137439863242606,0.5126705356475494,0.5145232284741135,0.6234616813402392,0.46592026380385637,0.1198070596670853
0.18558558558558558,0.6176611117706963,0.5163852876980588,0.5166183246042516,0.617074507440495,0.4571943535305938,0.1184141595045093
0.18594594594594593,0.6215429797318459,0.5200577349897673,0.5187017702138674,0.6106054711318092,0.448454655389001,0.11705148874635508
0.18630630630630632,0.6253895628777474,0.5236868806610006,0.5207736350632771,0.6040543151581308,0.4397119527097423,0.11571809224163271
0.18666666666666668,0.6292008301475125,0.5272717776307808,0.5228339871760939,0.5974208891108725,0.4309775844303559,0.11441305353756065
0.18702702702702703,0.6329767451483275,0.5308115423716485,0.5248828930142417,0.5907051643826919,0.4222633662533255,0.11313549300890954
0.1873873873873874,0.6367172646281231,0.5343053689265846,0.5269204176370876,0.5839072504368746,0.413581495013815,0.11188456608990409
0.18774774774774775,0.6404223370663934,0.5377525427411431,0.5289466248460296,0.5770274121500127,0.40494443734263585,0.11065946160259765
0.1881081081081081,0.6440919012713453,0.5411524538394341,0.5309615772564638,0.5700660892960933,0.39636480455315837,0.10945940259643439
0.18846846846846846,0.6477258851670177,0.5445046088534868,0.532965336664688,0.5630239167965687,0.38785521652000104,0.10828363476998076
0.18882882882882882,0.6513242046602584,0.5478086414245231,0.5349579637686342,0.5559017467830217,0.37942815808505004,0.1071314407458652
0.1891891891891892,0.6548867626578154,0.5510643205346049,0.536939518533508,0.5487006720279219,0.37109583214969566,0.10600212791923938
0.18954954954954956,0.6584134482484081,0.5542715563977834,0.5389100602107552,0.5414220507399716,0.36287001402562946,0.10489502997386549
0.1899099099099099,0.6619041360763847,0.5574304036380155,0.5408696474177849,0.5340675326021256,0.3547619117682911,0.10380950568075205
0.19027027027027027,0.6653586859370414,0.5605410616002078,0.5428183382098503,0.5266390858693933,0.3467820370789102,0.10274493775986832
0.19063063063063063,0.6687769426270223,0.5636038717719795,0.5447561901106628,0.5191390252709375,0.3389400909329636,0.10170073335646254
0.19099099099099098,0.6721587360862586,0.566619312426572,0.5466832603054976,0.5115700403770284,0.33124486740451997,0.10067631688421116
0.19135135135135134,0.6755038818703858,0.5695879907211951,0.5485996054930329,0.5039352239950585,0.32370417826352194,0.09967113812043282
0.19171171171171172,0.6788121819941947,0.5725106325904199,0.5505052820639297,0.49623810005221947,0.3163247999027101,0.09868466533559088
0.19207207207207208,0.6820834261871022,0.5753880708536758,0.5524003461098597,0.48848265030644855,0.30911244308794245,0.09771638588342163
0.19243243243243244,0.6853173936003766,0.5782212320051533,0.5542848534605187,0.4806733391059552,0.30207174500467704,0.09676580537168047
0.1927927927927928,0.688513855002541,0.5810111221723286,0.5561588597164502,0.4728151352957108,0.2952062821678752,0.09583244687459855
0.19315315315315315,0.6916725754935231,0.5837588127178757,0.5580224202780472,0.46491353025295595,0.28851860202774116,0.09491585018471277
0.1935135135135135,0.694793317759247,0.5864654259232794,0.5598755903710644,0.4569745509326538,0.2820102705722514,0.09401557110186184
0.19387387387387386,0.6978758458761587,0.589132123592896,0.5617184250689524,0.4490047667272794,0.27568189341782035,0.09313118075727694
0.19423423423423422,0.7009199296593313,0.5917600844320963,0.5635509793122949,0.4410112889067308,0.2695333386012507,0.09226226497082166
0.1945945945945946,0.7039253495284011,0.5943505029066047,0.5653733079646373,0.4330017614153395,0.26356364436859386,0.09140842153770531
0.19495495495495496,0.70689190184277,0.5969045811182564,0.567185465670109,0.4249843418781071,0.2577710442393256,0.09056926805996687
0.19531531531531532,0.7098194046320395,0.5994235042166539,0.568987507101672,0.41696767181853756,0.25215330303451333,0.08974442877447042
0.19567567567567568,0.7127077036204633,0.6019084433435693,0.5707794868134805,0.40896083532452665,0.24670761256847315,0.08893354242985121
0.19603603603603603,0.7155566784168245,0.6043605459738721,0.5725614592891232,0.40097330572099843,0.2414307158456479,0.08813625968570686
0.1963963963963964,0.7183662487154869,0.6067809302469328,0.5743334789481822,0.3930148802141683,0.2363189821919779,0.08735224263529162
0.19675675675675675,0.721136380332555,0.6091706804785361,0.57609560015174,0.38509560295186374,0.23136847741432148,0.08658116434865727
0.19711711711711713,0.723867090885419,0.6115308437507736,0.5778478772063963,0.37722567747610247,0.2265750283252192,0.08582270843784015
0.1974774774774775,0.7265584549167663,0.6138624274660505,0.5795903643671201,0.36941537009762804,0.22193428126214562,0.0850765686420433
