T,dphi
0.20572072072072073,8.282437236051265e-15
0.20602002002002,8.336213663806546e-15
0.20631931931931932,8.383918559395909e-15
0.20661861861861863,8.43249081672326e-15
0.20691791791791792,8.474991541884691e-15
0.20721721721721723,8.516624905308134e-15
0.2075165165165165,8.558258268731578e-15
0.20781581581581582,8.592952738251114e-15
0.2081151151151151,8.625045122556685e-15
0.2084144144144144,8.651065974696337e-15
0.20871371371371372,8.68229099726392e-15
0.209013013013013,8.706577125927595e-15
0.20931231231231232,8.729995892853282e-15
0.2096116116116116,8.745608404137073e-15
0.2099109109109109,8.762088277158853e-15
0.21021021021021022,8.773363979752702e-15
0.2105095095095095,8.786374405822528e-15
0.2108088088088088,8.801986917106319e-15
0.2111081081081081,8.806323725796261e-15
0.2114074074074074,8.810660534486203e-15
0.21170670670670672,8.814129981438157e-15
0.212006006006006,8.815864704914134e-15
0.2123053053053053,8.814997343176145e-15
0.2126046046046046,8.811527896224192e-15
0.2129039039039039,8.800252193630342e-15
0.2132032032032032,8.800252193630342e-15
0.2135025025025025,8.79071121451247e-15
0.2138018018018018,8.782037597132586e-15
0.2141011011011011,8.769894532800748e-15
0.2144004004004004,8.753414659778969e-15
0.2146996996996997,8.743873680661096e-15
0.214998998998999,8.724791722425351e-15
0.2152982982982983,8.710046572879548e-15
0.21559759759759758,8.689229891167827e-15
0.2158968968968969,8.66581112424214e-15
0.2161961961961962,8.648463889482372e-15
0.2164954954954955,8.626779846032662e-15
0.2167947947947948,8.599024270417033e-15
0.21709409409409408,8.5790749504433e-15
0.2173933933933934,8.549584651351694e-15
0.2176926926926927,8.518359628784111e-15
0.21799199199199198,8.49147141490647e-15
0.2182912912912913,8.466317924504807e-15
0.21859059059059058,8.433358178461248e-15
0.2188898898898899,8.3995310706797e-15
0.2191891891891892,8.368306048112117e-15
0.21948848848848848,8.3396831107585e-15
0.2197877877877878,8.303253917762987e-15
0.22008708708708707,8.265090001291497e-15
0.22038638638638638,8.234732340461903e-15
0.2206856856856857,8.19830314746639e-15
0.22098498498498498,8.161006592732889e-15
0.2212842842842843,8.1228426762614e-15
0.22158358358358357,8.077739865886002e-15
0.22188288288288288,8.048249566794397e-15
0.2221821821821822,6.654256340388187e-9
0.22248148148148147,6.58601151566629e-9
0.22278078078078078,6.513251473751203e-9
0.22308008008008007,6.440998847993817e-9
0.22337937937937938,6.369218758309203e-9
0.2236786786786787,6.2979083215869425e-9
0.22397797797797797,6.227065881166116e-9
0.22427727727727728,6.1566892573666765e-9
0.22457657657657656,6.08677579345962e-9
0.22487587587587587,6.017324024470971e-9
0.22517517517517519,5.9483313812752625e-9
0.22547447447447447,5.879794809024452e-9
0.22577377377377378,5.8117131792809196e-9
0.22607307307307306,5.744083622812035e-9
0.22637237237237237,5.676903881875195e-9
0.22667167167167168,5.610171704799327e-9
0.22697097097097096,5.543885015120431e-9
0.22727027027027027,5.4780409765656235e-9
0.22756956956956956,5.4126380426289256e-9
0.22786886886886887,5.347673209636639e-9
0.22816816816816818,5.2831439587702755e-9
0.22846746746746746,5.2190486940842384e-9
0.22876676676676677,5.155384463079171e-9
0.22906606606606605,5.092149116432687e-9
0.22936536536536536,5.029340321809073e-9
0.22966466466466467,4.96695543028558e-9
0.22996396396396396,4.904992737496394e-9
0.23026326326326327,4.843449145225387e-9
0.23056256256256255,4.7823227955837155e-9
0.23086186186186186,4.721610910411733e-9
0.23116116116116117,4.661310759254689e-9
0.23146046046046045,4.601421046274146e-9
0.23175975975975976,4.541939172854337e-9
0.23205905905905905,4.482861741539335e-9
0.23235835835835836,4.424187462562235e-9
0.23265765765765767,4.365913297554869e-9
0.23295695695695695,4.308037278473453e-9
0.23325625625625626,4.250556882162693e-9
0.23355555555555554,4.19346969475487e-9
0.23385485485485485,4.136773274626693e-9
0.23415415415415416,4.080463831407366e-9
0.23445345345345345,4.024543564726257e-9
0.23475275275275276,3.969005613752019e-9
0.23505205205205204,3.913849517048207e-9
0.23535135135135135,3.8590720896625186e-9
0.23565065065065066,3.804671503196411e-9
0.23594994994994994,3.750645800881802e-9
0.23624924924924925,3.6969914490869726e-9
0.23654854854854854,3.64370700452199e-9
0.23684784784784785,3.590790097554586e-9
0.23714714714714716,3.5382379370146877e-9
0.23744644644644644,3.486048944303932e-9
0.23774574574574575,3.4342202952925005e-9
0.23804504504504503,3.3827501268873794e-9
0.23834434434434434,3.3316355299572997e-9
0.23864364364364365,3.280874688246782e-9
0.23894294294294294,3.2304653604930955e-9
0.23924224224224225,3.1804050330819233e-9
0.23954154154154153,3.130691724959056e-9
0.23984084084084084,3.0813226779141667e-9
0.24014014014014015,3.0322960271195187e-9
0.24043943943943943,2.983609753356986e-9
0.24073873873873874,2.9352610758648368e-9
0.24103803803803803,2.8872481506320158e-9
0.24133733733733734,2.839568488330335e-9
0.24163663663663665,2.7922205866892646e-9
0.24193593593593593,2.745201318002377e-9
0.24223523523523524,2.6985091522435667e-9
0.24253453453453452,2.6521418672320607e-9
0.24283383383383383,2.60609687822988e-9
0.24313313313313314,2.560372485208018e-9
0.24343243243243243,2.514966210981351e-9
0.24373173173173174,2.4698762167429944e-9
0.24403103103103102,2.4251001987801724e-9
0.24433033033033033,2.380635851645385e-9
0.24462962962962964,2.3364816973542313e-9
0.24492892892892892,2.292634960349149e-9
0.24522822822822823,2.24909407417484e-9
0.24552752752752752,2.205856266743189e-9
0.24582682682682683,2.1629204954853876e-9
0.24612612612612614,2.1202841583162213e-9
0.24642542542542542,2.077944928971509e-9
0.24672472472472473,2.035901324262679e-9
0.247024024024024,1.9941508201670732e-9
0.24732332332332332,1.952691725329303e-9
0.24762262262262263,1.911522230432783e-9
0.24792192192192192,1.870639837475707e-9
0.24822122122122123,1.830043004288906e-9
0.2485205205205205,1.7897293404234293e-9
0.24881981981981982,1.7496973765684931e-9
0.24911911911911913,1.7099449130947297e-9
0.2494184184184184,1.6704699342534601e-9
0.24971771771771772,1.6312708892018968e-9
0.250017017017017,1.5923454811661575e-9
0.2503163163163163,1.5536918019504187e-9
0.25061561561561563,1.5153080786672879e-9
0.2509149149149149,1.477192477714051e-9
0.2512142142142142,1.4393430128323281e-9
0.25151351351351353,1.4017581401182255e-9
0.2518128128128128,1.3644353268754683e-9
0.2521121121121121,1.3273737421715115e-9
0.25241141141141143,1.2905706659599447e-9
0.2527107107107107,1.2540245352549162e-9
0.25301001001001,1.2177340073804555e-9
0.2533093093093093,1.181696813318256e-9
0.2536086086086086,1.1459110865058575e-9
0.2539079079079079,1.1103752865088135e-9
0.2542072072072072,1.0750875901327506e-9
0.2545065065065065,1.0400465818433124e-9
0.2548058058058058,1.0052500134388742e-9
0.2551051051051051,9.706961952987703e-10
0.25540440440440443,9.363837882164772e-10
0.2557037037037037,9.023111424699692e-10
0.256003003003003,8.684759023047661e-10
0.2563023023023023,8.348768516797112e-10
0.2566016016016016,8.015123911797595e-10
0.2569009009009009,7.683803766866948e-10
0.2572002002002002,7.354796615482995e-10
0.2574994994994995,7.028082490978527e-10
0.2577987987987988,6.703653569750667e-10
0.2580980980980981,6.381480396194794e-10
0.2583973973973974,6.061559205960965e-10
0.2586966966966967,5.743864099627682e-10
0.258995995995996,5.42838189329653e-10
0.25929529529529527,5.115105127656561e-10
0.2595945945945946,4.804004694047848e-10
0.2598938938938939,4.495075440341667e-10
0.2601931931931932,4.188295266160935e-10
0.2604924924924925,3.883655775444028e-10
0.2607917917917918,3.581132716756752e-10
0.2610910910910911,3.280719116510733e-10
0.2613903903903904,2.9823941580242597e-10
0.2616896896896897,2.6861473462203023e-10
0.261988988988989,2.3919602236410764e-10
0.26228828828828826,2.0998259901705563e-10
0.2625875875875876,1.8097164565522572e-10
0.2628868868868869,1.5216249441007967e-10
0.26318618618618617,1.2355397954744163e-10
0.2634854854854855,9.514409052280293e-11
0.2637847847847848,6.693173099092675e-11
0.26408408408408407,3.8915072553269425e-11
0.2643833833833834,1.1093697141473235e-11
0.2646826826826827,1.6535427541097825e-11
0.264981981981982,4.3972284147208995e-11
0.26528128128128126,7.121835239598528e-11
0.2655805805805806,9.827598977663055e-11
0.2658798798798799,1.251454981310296e-10
0.26617917917917916,1.5182867983687398e-10
0.2664784784784785,1.783273112510031e-10
0.2667777777777778,2.0464183472790332e-10
0.26707707707707706,2.3077387223402468e-10
0.2673763763763764,2.567246450146943e-10
0.2676756756756757,2.824959363656454e-10
0.26797497497497497,3.0808921386293875e-10
0.26827427427427425,3.3350523211128635e-10
0.2685735735735736,3.587444109137694e-10
0.26887287287287287,3.8380980858787606e-10
0.26917217217217215,4.08701482379481e-10
0.2694714714714715,4.334213803830478e-10
0.2697707707707708,4.579700785267704e-10
0.27007007007007006,4.823491155103721e-10
0.2703693693693694,5.065598062542476e-10
0.2706686686686687,5.306034691482386e-10
0.27096796796796796,5.544807234886262e-10
0.27126726726726724,5.781935711463015e-10
0.2715665665665666,6.017424336590693e-10
0.27186586586586586,6.251289173808683e-10
0.27216516516516515,6.483544014168618e-10
0.2724644644644645,6.714195154716718e-10
0.27276376376376377,6.943255553837346e-10
0.27306306306306305,7.17074068526391e-10
0.2733623623623624,7.396655735819602e-10
0.27366166166166167,7.621017844572364e-10
0.27396096096096095,7.843832250387095e-10
0.27426026026026024,8.06511654335984e-10
0.2745595595595596,8.284878477704538e-10
0.27485885885885886,8.503130630166389e-10
0.27515815815815814,8.719882819280267e-10
0.2754574574574575,8.935143215593744e-10
0.27575675675675676,9.148925297908228e-10
0.27605605605605604,9.361237323507465e-10
0.2763553553553554,9.572094263055053e-10
0.27665465465465466,9.781504443223676e-10
0.27695395395395395,9.989476832533706e-10
0.27725325325325323,1.0196024649578028e-9
0.27755255255255257,1.0401154902639487e-9
0.27785185185185185,1.06048832215766e-9
0.27815115115115113,1.0807209988028532e-9
0.27845045045045047,1.1008154873759501e-9
0.27874974974974975,1.1207724141121256e-9
0.27904904904904904,1.1405927955593365e-9
0.2793483483483484,1.1602773984653592e-9
0.27964764764764766,1.1798277251007239e-9
0.27994694694694694,1.1992443461894542e-9
0.2802462462462462,1.2185283389948287e-9
0.28054554554554556,1.2376802482200189e-9
0.28084484484484484,1.2567016698106226e-9
0.2811441441441441,1.2755933045949241e-9
0.28144344344344346,1.2943558880956774e-9
0.28174274274274275,1.3129906831915727e-9
0.28204204204204203,1.3314982415246757e-9
0.28234134134134137,1.3498798034222714e-9
0.28264064064064065,1.3681359621597888e-9
0.28293993993993993,1.3862680395965166e-9
0.2832392392392392,1.4042763896160437e-9
0.28353853853853855,1.4221626081639682e-9
0.28383783783783784,1.4399270317766444e-9
0.2841371371371371,1.457570538224151e-9
0.28443643643643646,1.4750940659918887e-9
0.28473573573573574,1.4924988796932714e-9
0.285035035035035,1.5097852360673736e-9
0.28533433433433436,1.526954344216458e-9
0.28563363363363364,1.5440068043548472e-9
0.2859329329329329,1.5609435896624113e-9
0.2862322322322322,1.5777659335275418e-9
0.28653153153153155,1.594473345023495e-9
0.28683083083083083,1.6110686014425557e-9
0.2871301301301301,1.6275511823676814e-9
0.28742942942942945,1.6439222570024947e-9
0.28772872872872873,1.6601818999401052e-9
0.288028028028028,1.6763318129442428e-9
0.28832732732732735,1.6923727402112787e-9
0.28862662662662664,1.7083050998095706e-9
0.2889259259259259,1.7241302309456419e-9
0.2892252252252252,1.7398482047431552e-9
0.28952452452452454,1.7554597497859703e-9
0.2898238238238238,1.77096643946828e-9
0.2901231231231231,1.7863685686930753e-9
0.29042242242242244,1.8016664705272634e-9
0.2907217217217217,1.8168616333635867e-9
0.291021021021021,1.8319539687311481e-9
0.29132032032032035,1.8469451315561436e-9
0.29161961961961963,1.8618349917343124e-9
0.2919189189189189,1.876624702856766e-9
0.2922182182182182,1.891315482699385e-9
0.29251751751751753,1.9059071959537377e-9
0.2928168168168168,1.9204007759010544e-9
0.2931161161161161,1.9347972841921024e-9
0.29341541541541544,1.9490968249102902e-9
0.2937147147147147,1.9633006470565206e-9
0.294014014014014,1.977408795733604e-9
0.29431331331331334,1.9914228911732668e-9
0.2946126126126126,2.0053424164279132e-9
0.2949119119119119,2.0191691096904663e-9
0.2952112112112112,2.0329031340249326e-9
0.2955105105105105,2.0465452735263234e-9
0.2958098098098098,2.0600961318784083e-9
0.2961091091091091,2.0735559207174514e-9
0.29640840840840843,2.0869262359890506e-9
0.2967077077077077,2.1002074072906662e-9
0.297007007007007,2.113399684422479e-9
0.29730630630630633,2.12650348718757e-9
0.2976056056056056,2.1395201443841216e-9
0.2979049049049049,2.152449891934527e-9
0.2982042042042042,2.1652934167892823e-9
0.2985035035035035,2.1780516626379587e-9
0.2988028028028028,2.1907241819218992e-9
0.2991021021021021,2.203313413662311e-9
0.2994014014014014,2.215818105388845e-9
0.2997007007007007,2.22823934997729e-9
0.3,2.240578809292737e-9
